WaferID,BTM_X_mm,BTM_Y_mm,BTM_Thickness,DMT_X_mm,DMT_Y_mm,DMT_Thickness,Distance_mm,Thickness_Delta,BTM_File,DMT_File
WMCTA057ESB3,71.2,-69.2,12319.0,72.0,-69.0,12344.16,0.82462112512353,-25.159999999999854,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,-96.5,-57.9,12300.0,-96.0,-57.0,12327.04,1.0295630140986987,-27.040000000000873,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,-57.9,-96.5,12303.0,-57.0,-96.0,12329.88,1.0295630140986987,-26.8799999999992,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,-57.9,96.5,12297.0,-57.0,96.0,12323.09,1.0295630140986987,-26.090000000000146,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,94.9,61.8,12294.0,96.0,63.0,12316.75,1.6278820596099688,-22.75,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,-118.6,-3.6,12290.0,-120.0,-3.0,12313.99,1.523154621172787,-23.98999999999978,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,0.0,127.4,12280.0,0.0,126.0,12307.23,1.4000000000000057,-27.229999999999563,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,0.0,-134.7,12289.0,0.0,-135.0,12313.2,0.30000000000001137,-24.200000000000728,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,-96.5,96.5,12287.0,-96.0,96.0,12310.8,0.7071067811865476,-23.799999999999272,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,96.5,-96.5,12292.0,96.0,-96.0,12319.34,0.7071067811865476,-27.340000000000146,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,136.2,19.3,12279.0,135.0,18.0,12304.08,1.769180601295406,-25.079999999999927,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,71.2,127.4,12367.0,72.0,126.0,12365.4,1.6124515496597134,1.6000000000003638,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,141.9,-35.9,12397.0,141.0,-36.0,12389.81,0.9055385138137475,7.190000000000509,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,-136.2,-57.9,12645.0,-135.0,-57.0,12448.44,1.49999999999999,196.5599999999995,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,-136.2,57.9,12636.0,-135.0,57.0,12435.67,1.49999999999999,200.32999999999993,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,-57.9,-136.2,12654.0,-57.0,-135.0,12456.94,1.49999999999999,197.0599999999995,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,-57.9,136.2,12620.0,-57.0,135.0,12423.54,1.49999999999999,196.45999999999913,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
WMCTA057ESB3,57.9,-136.2,12656.0,57.0,-135.0,12468.6,1.49999999999999,187.39999999999964,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,0.0,-3.6,12394.0,0.0,0.0,12423.68,3.6,-29.68000000000029,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,19.3,-19.3,12408.0,18.0,-21.0,12441.39,2.1400934559032696,-33.38999999999942,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,19.3,19.3,12404.0,18.0,18.0,12436.56,1.8384776310850246,-32.55999999999949,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-47.5,-36.4,12360.0,-48.0,-36.0,12394.82,0.640312423743284,-34.81999999999971,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-57.9,19.3,12371.0,-57.0,18.0,12407.99,1.5811388300841893,-36.98999999999978,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-19.3,-57.9,12356.0,-18.0,-57.0,12390.86,1.5811388300841893,-34.86000000000058,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-19.3,57.9,12364.0,-18.0,57.0,12401.76,1.5811388300841893,-37.76000000000022,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,71.2,-3.6,12338.0,72.0,-3.0,12373.32,0.9999999999999978,-35.31999999999971,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,57.9,57.9,12311.0,57.0,57.0,12348.08,1.2727922061357835,-37.07999999999993,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
